LandCover_5_Shrubs,x,y
0.0,114.79167585,24.79166865
0.0,-69.79167225,47.70833715
79.0,-111.87500895,34.79166945
0.0,108.12500865,22.29166845
46.0,132.70834395,-30.20833575
44.0,22.70833515,38.95833645
37.0,-6.04166715000002,39.79166985
18.0,119.37500955,-32.70833595
45.0,151.45834545,-27.29166885
0.0,143.12501145,-3.95833365
0.0,42.70833675,54.79167105
0.0,123.54167655,14.37500115
0.0,113.54167575,-0.208333350000004
0.0,42.70833675,37.29166965
0.0,119.79167625,5.62500045
0.0,112.29167565,23.12500185
0.0,-103.95834165,20.62500165
0.0,144.79167825,-36.45833625
34.0,-105.62500845,25.20833535
0.0,143.95834485,-36.87500295
0.0,21.45833505,38.54166975
0.0,10.20833415,42.70833675
0.0,-3.54166695000001,54.37500435
26.0,-0.208333350000004,38.54166975
0.0,-101.45834145,29.37500235
0.0,-1.04166675000002,50.20833735
10.0,28.95833565,40.62500325
0.0,140.20834455,-1.87500015000001
0.0,-81.87500655,29.79166905
0.0,121.45834305,11.87500095
0.0,101.87500815,1.04166675
6.0,107.29167525,14.79166785
0.0,144.37501155,-36.45833625
0.0,119.79167625,27.29166885
0.0,13.95833445,38.12500305
45.0,-106.04167515,28.54166895
0.0,35.62500285,34.37500275
0.0,141.87501135,-36.45833625
0.0,153.54167895,-28.95833565
0.0,-8.54166735000001,53.95833765
54.0,-106.45834185,28.95833565
0.0,152.70834555,-29.37500235
0.0,115.62500925,-29.37500235
0.0,151.45834545,-31.45833585
0.0,108.95834205,11.04166755
43.0,-7.29166725000002,38.54166975
57.0,121.45834305,-30.20833575
0.0,-86.87500695,37.29166965
0.0,-80.62500645,24.79166865
0.0,143.12501145,-35.20833615
25.0,-106.87500855,26.87500215
0.0,104.79167505,-6.04166715000001
0.0,12.70833435,52.70833755
0.0,128.54167695,27.70833555
40.0,-103.95834165,22.70833515
0.0,171.87501375,-34.37500275
22.0,92.70834075,24.79166865
12.0,-103.95834165,21.87500175
0.0,130.62501045,34.79166945
0.0,112.29167565,2.70833354999999
0.0,33.95833605,51.87500415
0.0,22.29166845,37.70833635
0.0,147.29167845,-33.54166935
0.0,83.12500665,28.54166895
0.0,119.37500955,4.37500034999999
0.0,108.12500865,0.625000049999997
71.0,144.79167825,-32.29166925
0.0,120.62500965,-4.37500035000001
0.0,-99.37500795,16.87500135
34.0,152.70834555,-27.70833555
0.0,110.62500885,-1.45833345
0.0,105.20834175,-5.20833375000001
0.0,16.87500135,39.79166985
51.0,-101.87500815,30.20833575
5.0,-102.70834155,20.62500165
0.0,-85.20834015,29.79166905
76.0,-104.37500835,28.54166895
84.0,144.37501155,-32.29166925
32.0,29.37500235,39.79166985
0.0,98.54167455,25.62500205
17.0,-109.79167545,23.12500185
0.0,118.54167615,27.70833555
0.0,115.62500925,-3.12500025
0.0,-104.79167505,21.04166835
24.0,42.29167005,38.12500305
24.0,103.95834165,14.37500115
0.0,119.79167625,-1.04166675
0.0,97.70834115,9.37500075
0.0,92.29167405,20.62500165
0.0,151.04167875,-29.37500235
21.0,93.12500745,21.87500175
0.0,176.87501415,-39.37500315
0.0,74.37500595,15.20833455
2.0,143.54167815,-5.62500045
0.0,93.54167415,19.79166825
0.0,-98.95834125,30.20833575
0.0,25.62500205,39.79166985
16.0,-104.37500835,22.70833515
30.0,-103.95834165,21.45833505
0.0,-81.04167315,32.70833595
22.0,23.12500185,40.62500325
24.0,111.87500895,22.70833515
9.0,101.45834145,18.95833485
0.0,107.29167525,-5.62500045
30.0,103.54167495,21.45833505
24.0,30.20833575,40.20833655
0.0,115.62500925,1.87500014999999
0.0,33.54166935,50.20833735
0.0,116.45834265,-0.625000049999997
0.0,110.20834215,-0.625000049999997
0.0,-96.45834105,33.12500265
0.0,118.12500945,-31.45833585
0.0,-69.79167225,-53.54167095
0.0,-88.54167375,46.04167035
0.0,92.29167405,21.04166835
0.0,-103.54167495,36.45833625
2.0,149.37501195,-21.87500175
0.0,145.20834495,-35.62500285
3.0,103.95834165,11.45833425
0.0,-85.20834015,30.62500245
0.0,100.20834135,-1.04166675
0.0,118.54167615,-8.12500065
0.0,142.70834475,-7.70833395
0.0,-104.37500835,21.45833505
0.0,-81.04167315,31.45833585
0.0,118.54167615,26.45833545
0.0,101.04167475,7.29166725
100.0,-105.20834175,31.45833585
0.0,10.20833415,50.62500405
13.0,-105.62500845,33.12500265
84.0,-108.12500865,30.62500245
0.0,118.54167615,-34.37500275
19.0,-102.70834155,21.87500175
0.0,41.04166995,55.62500445
0.0,113.12500905,3.54166694999999
0.0,38.54166975,55.62500445
0.0,143.95834485,-38.12500305
25.0,-98.54167455,19.79166825
0.0,103.54167495,1.87500014999999
14.0,-88.95834045,30.20833575
0.0,105.62500845,17.70833475
0.0,151.04167875,-33.95833605
0.0,116.45834265,7.29166725
0.0,103.12500825,-3.95833365
0.0,114.79167585,1.04166675
0.0,20.20833495,38.54166975
0.0,121.45834305,-2.70833355000001
6.0,116.04167595,27.29166885
28.0,-119.79167625,33.95833605
0.0,113.54167575,41.04166995
0.0,121.87500975,31.87500255
0.0,105.62500845,-5.62500045
0.0,103.12500825,2.29166685
14.0,-104.37500835,21.87500175
0.0,99.79167465,3.54166694999999
0.0,114.37500915,23.54166855
0.0,28.12500225,36.45833625
3.0,14.79166785,37.70833635
0.0,-2.70833355000002,49.79167065
8.0,98.54167455,2.70833354999999
0.0,-3.54166695000001,36.45833625
0.0,101.87500815,12.29166765
0.0,-105.20834175,21.04166835
0.0,138.95834445,-36.04166955
0.0,-96.45834105,40.62500325
0.0,28.54166895,39.79166985
40.0,144.37501155,-16.04166795
0.0,109.37500875,21.45833505
0.0,146.87501175,-9.37500075
30.0,21.04166835,38.54166975
0.0,-83.95834005,30.62500245
0.0,43.95833685,54.79167105
0.0,-106.04167515,21.45833505
0.0,103.12500825,-4.79166705
1.0,101.45834145,6.87500055
0.0,-81.04167315,29.37500235
0.0,100.62500805,5.20833374999999
0.0,19.37500155,41.04166995
0.0,-104.79167505,23.54166855
0.0,-81.87500655,28.12500225
9.0,114.79167585,23.12500185
100.0,-102.29167485,26.45833545
0.0,123.95834325,0.625000049999997
40.0,151.04167875,-27.29166885
32.0,-111.04167555,33.54166935
0.0,118.95834285,-32.70833595
0.0,113.54167575,-7.29166725
0.0,144.37501155,-38.54166975
0.0,-103.95834165,23.54166855
0.0,-79.37500635,32.70833595
0.0,120.62500965,28.95833565
0.0,-72.70833915,-51.87500415
100.0,-106.45834185,30.62500245
0.0,108.12500865,1.04166675
33.0,107.29167525,13.95833445
0.0,101.87500815,15.62500125
32.0,-106.87500855,31.04166915
6.0,147.70834515,-33.54166935
39.0,-112.70834235,35.20833615
0.0,-97.70834115,16.87500135
13.0,4.79166705,36.87500295
0.0,126.04167675,-32.70833595
0.0,103.12500825,0.625000049999997
0.0,146.04167835,-36.04166955
35.0,93.12500745,21.45833505
13.0,106.87500855,14.79166785
0.0,-77.70833955,37.70833635
3.0,148.95834525,-36.87500295
0.0,152.70834555,-26.04166875
0.0,34.79166945,33.54166935
0.0,106.87500855,20.62500165
0.0,111.87500895,21.45833505
0.0,126.87501015,-1.04166675
0.0,100.20834135,4.79166705
0.0,40.20833655,52.29167085
0.0,127.29167685,-32.70833595
0.0,112.70834235,23.95833525
0.0,124.79167665,-33.12500265
0.0,-100.62500805,29.37500235
0.0,108.12500865,21.04166835
12.0,94.37500755,23.54166855
0.0,-99.37500795,23.95833525
0.0,114.79167585,2.70833354999999
0.0,101.45834145,3.54166694999999
0.0,153.12501225,-31.04166915
0.0,103.12500825,5.62500045
0.0,106.04167515,21.45833505
15.0,146.87501175,-32.29166925
8.0,98.54167455,3.95833365
0.0,116.87500935,3.12500025
45.0,123.12500985,-29.79166905
0.0,120.62500965,12.29166765
0.0,151.45834545,-25.20833535
0.0,39.37500315,56.45833785
0.0,110.62500885,22.70833515
39.0,-103.54167495,19.79166825
0.0,6.04166714999999,51.04167075
0.0,-99.37500795,26.87500215
0.0,110.62500885,1.87500014999999
0.0,8.95833404999999,49.37500395
0.0,49.79167065,53.95833765
0.0,121.87500975,-3.95833365
0.0,35.62500285,53.95833765
0.0,29.37500235,53.54167095
0.0,12.70833435,38.54166975
15.0,-100.62500805,33.12500265
21.0,16.04166795,43.54167015
0.0,97.70834115,16.45833465
0.0,28.95833565,54.79167105
53.0,118.95834285,-30.20833575
0.0,8.95833404999999,51.04167075
0.0,20.62500165,53.95833765
0.0,11.04166755,42.29167005
0.0,112.70834235,23.12500185
29.0,103.95834165,10.62500085
0.0,-108.95834205,28.12500225
0.0,118.54167615,-2.70833355000001
0.0,116.87500935,-34.79166945
0.0,112.29167565,24.79166865
0.0,40.20833655,57.29167125
58.0,146.45834505,-32.70833595
0.0,-99.37500795,23.12500185
0.0,-121.87500975,36.04166955
0.0,141.45834465,41.87500335
0.0,-121.45834305,38.54166975
0.0,120.20834295,-4.37500035000001
0.0,140.62501125,-7.70833395
16.0,94.79167425,23.95833525
8.0,115.20834255,26.04166875
0.0,21.87500175,49.79167065
0.0,109.79167545,2.29166685
0.0,118.95834285,-5.62500045
25.0,108.12500865,15.62500125
0.0,106.45834185,11.04166755
0.0,133.95834405,-33.12500265
0.0,34.37500275,56.87500455
0.0,108.95834205,40.62500325
40.0,21.87500175,37.29166965
24.0,94.79167425,26.45833545
0.0,30.62500245,36.45833625
0.0,142.70834475,-36.87500295
50.0,-113.12500905,35.62500285
5.0,113.12500905,23.95833525
0.0,-93.95834085,34.79166945
13.0,117.70834275,-33.54166935
0.0,95.20834095,28.95833565
0.0,130.62501045,-11.04166755
0.0,-106.04167515,21.87500175
0.0,41.87500335,56.87500455
0.0,118.12500945,26.87500215
0.0,106.87500855,-5.62500045
0.0,142.29167805,-35.62500285
0.0,-91.45834065,16.87500135
0.0,-81.45833985,7.29166725
0.0,101.87500815,11.87500095
10.0,-101.87500815,21.04166835
8.0,102.70834155,22.29166845
78.0,127.70834355,-31.87500255
22.0,35.62500285,33.95833605
21.0,22.70833515,37.70833635
89.0,119.37500955,-30.20833575
0.0,140.62501125,-16.87500135
0.0,133.12501065,-2.29166685
40.0,141.87501135,-16.04166795
0.0,140.62501125,-37.29166965
0.0,164.79167985,-20.62500165
20.0,103.54167495,20.62500165
0.0,-5.20833375000001,38.95833645
37.0,151.45834545,-28.95833565
0.0,131.87501055,43.12500345
4.0,110.20834215,18.95833485
21.0,-4.79166705,38.95833645
0.0,-96.45834105,33.95833605
0.0,32.29166925,36.87500295
0.0,115.62500925,22.70833515
0.0,24.79166865,40.62500325
0.0,149.37501195,-36.87500295
0.0,-1.45833345,54.79167105
0.0,153.12501225,-27.29166885
0.0,-83.12500665,22.70833515
0.0,-101.04167475,20.20833495
34.0,-68.95833885,-54.79167105
0.0,102.70834155,4.79166705
0.0,9.37500075,54.79167105
0.0,120.20834295,-0.625000049999997
31.0,-100.62500805,27.29166885
0.0,-98.54167455,37.29166965
0.0,110.62500885,21.45833505
0.0,-105.62500845,20.20833495
0.0,121.87500975,24.37500195
34.0,-1.87500015000001,37.70833635
0.0,107.70834195,0.208333350000004
8.0,99.37500795,0.208333350000004
0.0,106.04167515,-4.37500035000001
0.0,6.04166714999999,47.29167045
0.0,103.54167495,22.70833515
0.0,101.45834145,-0.208333350000004
0.0,0.208333349999975,41.45833665
1.0,-109.79167545,23.54166855
0.0,156.04167915,-7.29166725
0.0,118.12500945,-32.29166925
0.0,153.54167895,-27.29166885
39.0,118.95834285,-31.45833585
12.0,103.54167495,21.87500175
42.0,-101.45834145,27.29166885
0.0,122.29167645,9.79166744999999
51.0,144.37501155,-33.12500265
0.0,146.87501175,-36.04166955
0.0,114.37500915,-28.12500225
0.0,151.87501215,-32.29166925
0.0,41.04166995,53.12500425
0.0,137.70834435,-33.54166935
0.0,-91.45834065,31.87500255
0.0,-88.54167375,29.37500235
100.0,-103.95834165,28.54166895
43.0,139.37501115,-34.37500275
0.0,-66.45833865,-55.62500445
8.0,16.87500135,41.04166995
0.0,123.54167655,-10.62500085
0.0,119.37500955,-8.54166735
0.0,106.87500855,17.70833475
0.0,111.04167555,24.37500195
0.0,24.37500195,49.37500395
16.0,139.37501115,-16.45833465
0.0,-105.62500845,24.37500195
0.0,5.20833374999998,51.04167075
0.0,21.45833505,36.45833625
0.0,2.29166684999998,51.04167075
0.0,-109.79167545,23.95833525
0.0,148.54167855,-31.87500255
0.0,-98.95834125,21.04166835
0.0,41.87500335,55.62500445
0.0,100.20834135,12.29166765
14.0,149.37501195,-33.12500265
0.0,30.62500245,54.79167105
0.0,140.20834455,-8.12500065
10.0,132.29167725,-31.87500255
35.0,112.29167565,26.45833545
0.0,146.04167835,-7.29166725
57.0,-4.79166705,35.20833615
61.0,22.29166845,38.95833645
6.0,98.54167455,11.87500095
0.0,-94.79167425,18.95833485
0.0,35.62500285,55.62500445
0.0,123.54167655,12.70833435
0.0,117.29167605,7.29166725
5.0,112.29167565,26.04166875
22.0,144.37501155,-33.95833605
0.0,13.54166775,40.62500325
0.0,102.70834155,-4.79166705
0.0,172.29168045,-34.37500275
12.0,123.95834325,-33.12500265
0.0,95.20834095,21.87500175
22.0,98.54167455,17.29166805
0.0,11.45833425,41.87500335
0.0,-98.95834125,22.29166845
0.0,111.87500895,21.87500175
0.0,-81.87500655,27.70833555
0.0,-87.29167365,30.62500245
0.0,101.87500815,-2.70833355000001
22.0,144.37501155,-33.54166935
51.0,138.95834445,-30.62500245
16.0,-8.54166735000001,37.29166965
4.0,151.04167875,-31.45833585
71.0,-110.20834215,33.12500265
0.0,7.29166724999999,44.37500355
0.0,35.62500285,35.62500285
27.0,141.87501135,-33.12500265
0.0,101.87500815,-4.37500035000001
0.0,-100.62500805,33.95833605
0.0,102.70834155,2.29166685
0.0,37.70833635,44.37500355
0.0,21.45833505,52.70833755
0.0,-81.04167315,27.29166885
0.0,116.45834265,-30.20833575
0.0,115.20834255,2.70833354999999
37.0,28.95833565,37.29166965
0.0,109.37500875,21.87500175
69.0,120.20834295,-30.20833575
0.0,123.95834325,-1.45833345
0.0,43.12500345,58.12500465
0.0,103.12500825,27.29166885
16.0,-97.29167445,17.29166805
0.0,98.95834125,-1.45833345
0.0,117.29167605,26.87500215
17.0,152.29167885,-27.70833555
0.0,-0.625000050000011,48.95833725
0.0,112.29167565,-5.20833375000001
0.0,-6.45833385,38.95833645
0.0,-66.04167195,-54.79167105
4.0,177.70834755,-38.95833645
0.0,97.70834115,3.54166694999999
0.0,33.95833605,55.20833775
37.0,120.20834295,-32.70833595
33.0,-109.79167545,29.79166905
0.0,107.29167525,20.62500165
49.0,-6.45833385,37.70833635
0.0,-86.04167355,46.04167035
52.0,-108.12500865,32.70833595
0.0,134.79167745,-1.04166675
65.0,-106.87500855,30.20833575
51.0,135.62501085,-15.20833455
0.0,14.79166785,38.95833645
0.0,44.79167025,53.12500425
0.0,116.04167595,2.29166685
20.0,3.95833364999999,36.87500295
0.0,110.62500885,21.87500175
0.0,6.04166714999999,36.87500295
0.0,-81.45833985,26.87500215
51.0,122.70834315,-30.20833575
19.0,112.70834235,26.45833545
0.0,151.04167875,-22.29166845
0.0,-90.62500725,36.87500295
21.0,-71.87500575,-35.20833615
68.0,-105.20834175,32.70833595
0.0,22.29166845,40.20833655
0.0,103.12500825,-1.45833345
0.0,8.12500064999998,48.54167055
0.0,121.45834305,-3.54166695000001
89.0,-109.37500875,34.79166945
0.0,8.54166734999998,49.37500395
68.0,-104.79167505,32.29166925
22.0,101.45834145,17.70833475
0.0,103.95834165,36.87500295
0.0,26.45833545,39.37500315
0.0,127.70834355,-32.29166925
0.0,114.37500915,-28.95833565
0.0,25.62500205,41.87500335
0.0,133.54167735,-32.70833595
0.0,-74.37500595,39.79166985
82.0,114.37500915,-27.29166885
12.0,116.45834265,-32.70833595
40.0,-104.37500835,23.54166855
0.0,147.29167845,-6.04166715000001
0.0,-81.04167315,46.04167035
0.0,118.95834285,-3.12500025
0.0,-102.70834155,21.45833505
0.0,118.54167615,24.79166865
53.0,-110.20834215,31.87500255
0.0,23.12500185,53.95833765
21.0,-103.54167495,22.29166845
32.0,-113.12500905,34.79166945
0.0,-66.45833865,-54.37500435
68.0,134.79167745,-31.87500255
0.0,149.79167865,-21.87500175
5.0,43.95833685,37.29166965
44.0,122.29167645,-30.62500245
0.0,99.37500795,9.79166744999999
21.0,-111.45834225,35.20833615
42.0,119.79167625,-31.87500255
0.0,123.95834325,0.208333350000004
0.0,-88.12500705,30.20833575
0.0,140.20834455,-36.04166955
0.0,4.79166705,51.04167075
0.0,141.45834465,-36.04166955
0.0,26.45833545,37.29166965
0.0,134.79167745,-6.87500055
0.0,108.95834205,18.54166815
0.0,173.95834725,-34.79166945
0.0,13.95833445,37.70833635
0.0,115.20834255,-28.54166895
0.0,25.20833535,46.87500375
0.0,137.70834435,-30.62500245
9.0,142.70834475,-37.29166965
0.0,111.45834225,21.87500175
0.0,115.62500925,-31.45833585
46.0,141.45834465,-30.62500245
0.0,153.12501225,-28.12500225
15.0,-110.20834215,34.37500275
15.0,-108.95834205,29.79166905
16.0,143.12501145,-6.04166715000001
0.0,18.12500145,39.79166985
100.0,-102.29167485,27.70833555
0.0,40.20833655,53.12500425
0.0,9.37500075,50.20833735
0.0,-81.04167315,30.62500245
0.0,117.29167605,-30.20833575
51.0,130.20834375,-29.37500235
0.0,136.04167755,-34.37500275
0.0,153.12501225,-26.45833545
0.0,106.45834185,18.54166815
0.0,134.79167745,-1.45833345
0.0,98.54167455,1.04166675
0.0,131.45834385,-2.70833355000001
0.0,-93.54167415,50.20833735
0.0,41.45833665,55.20833775
0.0,135.62501085,33.12500265
0.0,138.54167775,36.04166955
27.0,-103.12500825,37.29166965
0.0,141.04167795,-35.20833615
0.0,111.04167555,-1.04166675
0.0,150.20834535,-35.20833615
0.0,-3.12500025,43.95833685
0.0,113.12500905,3.95833365
0.0,98.12500785,8.12500065
0.0,102.70834155,11.04166755
0.0,116.04167595,-4.79166705
0.0,114.79167585,-8.12500065
0.0,-81.87500655,26.45833545
0.0,111.04167555,35.62500285
0.0,101.45834145,-1.87500015000001
100.0,-112.29167565,35.62500285
0.0,109.79167545,24.37500195
0.0,116.04167595,24.37500195
0.0,143.95834485,-14.37500115
69.0,118.54167615,-29.79166905
40.0,143.95834485,-16.87500135
5.0,106.04167515,21.87500175
0.0,100.62500805,-1.04166675
65.0,136.45834425,-32.29166925
0.0,176.04168075,-36.45833625
11.0,141.87501135,-32.29166925
0.0,43.12500345,58.54167135
0.0,103.54167495,-5.62500045
53.0,122.29167645,-31.45833585
0.0,100.20834135,0.625000049999997
11.0,-101.45834145,33.95833605
0.0,-89.79167385,14.79166785
0.0,79.37500635,30.62500245
0.0,108.54167535,2.70833354999999
23.0,-108.95834205,33.54166935
0.0,36.87500295,54.79167105
24.0,143.95834485,-6.04166715000001
